bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15
3,1.0,1000,4171,1.0,0,0,3,7,1000.0,0,1985,0,47.6834,-122.097,1090,3479
4,2.0,2190,3622,1.5,0,0,5,8,1990.0,200,1925,0,47.6887,-122.312,1450,3082
2,2.5,2550,216344,2.5,0,0,3,7,2550.0,0,1993,0,47.2584,-122.124,1750,289978
3,2.0,1410,7566,1.0,0,0,3,7,1410.0,0,1985,0,47.3674,-122.182,1570,7210
3,1.5,2390,4452,2.0,0,1,3,9,1790.0,600,1929,0,47.5826,-122.378,2610,5000
3,2.0,1440,5600,1.0,0,0,4,6,720.0,720,1942,2007,47.4947,-122.185,1120,5700
2,1.0,1100,6000,1.5,0,0,4,6,1100.0,0,1900,0,47.5275,-122.323,1280,6000
3,2.0,1560,7352,1.0,0,0,3,6,1560.0,0,1992,0,47.2804,-122.251,1120,7950
3,2.0,1410,5000,1.0,0,0,5,7,740.0,670,1908,0,47.6752,-122.361,1830,4000
4,2.25,2180,7297,2.0,0,0,3,8,2180.0,0,1984,0,47.6459,-122.058,2250,9781
3,1.0,1030,9916,1.0,0,0,4,7,1030.0,0,1972,0,47.7218,-122.176,1470,9044
4,2.75,2830,8126,2.0,0,0,3,8,2830.0,0,2005,0,47.4863,-122.14,2830,7916
4,2.5,1850,50662,1.0,0,0,3,8,1430.0,420,1978,0,47.6535,-122.119,2090,10599
3,1.75,1740,7682,1.0,0,0,3,8,1330.0,410,1978,0,47.4451,-122.126,2010,8820
4,2.5,2080,8100,1.0,0,2,5,8,1220.0,860,1952,0,47.7228,-122.369,2090,8100
2,3.0,2770,10800,1.5,0,0,5,8,1910.0,860,1984,0,47.6082,-122.057,2140,10800
4,2.5,2700,25870,2.0,0,0,4,8,2700.0,0,1992,0,47.6934,-122.161,1540,20720
3,3.25,1480,1192,2.0,0,0,3,8,1180.0,300,2013,0,47.5556,-122.363,1330,1094
3,1.75,1550,9060,2.0,0,0,3,7,1550.0,0,1948,1979,47.5093,-122.345,1080,7620
3,2.5,1900,3255,2.0,0,0,3,8,1900.0,0,1988,2000,47.6075,-122.147,1880,3350
4,2.5,2360,7370,1.0,0,0,3,7,1460.0,900,1985,0,47.7201,-122.308,1590,9906
3,1.5,1560,9350,1.0,0,0,4,7,1220.0,340,1969,0,47.6729,-122.148,1870,8671
3,2.25,2060,8640,1.0,0,0,4,8,2060.0,0,1966,0,47.6534,-122.195,2030,9000
4,2.5,4070,129808,2.0,0,0,3,10,4070.0,0,1998,0,47.4433,-122.016,4070,102366
4,2.5,2790,9910,2.0,0,0,3,8,2790.0,0,2003,0,47.4891,-122.141,2590,9910
4,3.75,1980,4095,2.0,0,0,3,9,1980.0,0,2009,0,47.6901,-122.356,1480,3840
1,1.0,900,6380,1.0,0,0,3,6,900.0,0,1947,0,47.7019,-122.311,1830,6380
4,2.5,2570,9470,2.0,0,0,3,9,2570.0,0,2006,0,47.6548,-122.19,2570,10663
3,2.75,1900,8200,2.0,0,0,4,7,1900.0,0,1984,0,47.402,-122.183,1620,8200
4,2.5,2470,2550,3.0,0,0,3,8,2470.0,0,2004,0,47.6765,-122.389,1270,3060
4,2.5,2460,5440,2.0,0,0,3,9,2460.0,0,2003,0,47.448,-122.121,2460,5124
3,1.0,1300,7200,1.0,0,0,4,7,1300.0,0,1952,0,47.5063,-122.369,1740,7100
3,1.5,1320,7201,1.0,0,0,3,7,1320.0,0,1971,0,47.7126,-122.211,1380,7201
4,2.5,2930,5973,2.0,0,0,3,10,2930.0,0,2008,0,47.3846,-122.186,3038,7095
3,1.75,1390,7700,1.0,0,0,5,7,1390.0,0,1965,0,47.4559,-122.183,1260,7700
4,2.25,1990,7350,1.0,0,0,4,8,1180.0,810,1978,0,47.3258,-122.328,2030,7210
2,1.75,1060,1202,2.0,0,0,3,7,760.0,300,2003,0,47.5426,-122.388,1060,1493
3,2.25,1790,9580,2.0,0,0,3,8,1790.0,0,1984,0,47.5541,-122.162,2060,9995
4,2.5,1860,6687,1.0,0,0,4,7,1220.0,640,1983,0,47.4046,-122.186,1860,6117
3,2.5,4010,12105,1.0,0,3,5,11,2600.0,1410,1983,0,47.554,-122.151,4010,15081
3,3.25,2200,2400,2.0,0,0,3,8,1740.0,460,1988,0,47.6325,-122.371,2200,3600
2,2.5,2200,188200,1.0,0,3,3,8,2200.0,0,2007,0,47.2458,-122.002,2700,84942
4,2.5,2780,6837,2.0,0,0,3,9,2780.0,0,2004,0,47.666,-122.201,1160,6837
4,3.25,4100,241322,2.0,0,0,3,9,2500.0,1600,1981,0,47.7302,-122.096,3770,87821
3,1.75,2140,6000,1.0,0,0,3,7,1070.0,1070,1948,0,47.6913,-122.366,1240,4650
4,2.5,2900,21074,2.0,0,0,3,11,2900.0,0,1986,0,47.6696,-122.416,3390,20000
4,3.5,2510,3763,2.0,0,0,3,8,1990.0,520,2013,0,47.7002,-122.103,2560,3820
6,2.75,2630,16411,1.0,0,0,4,8,1650.0,980,1974,0,47.6309,-122.093,2250,12255
3,1.5,1320,7560,1.0,0,0,3,6,840.0,480,1983,0,47.7451,-121.98,1210,7560
2,2.0,1610,6160,2.0,0,0,4,8,1610.0,0,1977,0,47.6644,-122.13,1750,6305
2,2.25,2910,6110,2.0,0,2,4,9,2910.0,0,1985,0,47.5279,-122.387,2090,5763
4,2.5,2927,6000,2.0,0,0,3,7,2927.0,0,2011,0,47.3737,-122.16,2533,6000
4,2.0,1650,7552,1.0,0,0,4,7,860.0,790,1977,0,47.7765,-122.324,1410,7199
3,2.5,1530,762,2.0,0,0,3,8,1050.0,480,2007,0,47.642,-122.374,1610,1482
2,1.75,1350,6315,1.0,0,0,3,8,1350.0,0,2005,0,47.7141,-122.032,1665,5390
3,2.0,1540,8885,1.5,0,0,5,6,1540.0,0,1939,0,47.7403,-121.984,1730,5000
4,1.5,1500,3075,2.0,0,0,5,7,1420.0,80,1929,0,47.6893,-122.35,1480,3774
1,1.0,1160,64469,1.0,0,0,3,7,1160.0,0,2009,0,47.7433,-122.082,1580,48352
2,1.0,780,3475,1.0,0,0,4,5,780.0,0,1930,0,47.4944,-121.789,1210,6769
4,2.75,2950,5803,2.0,0,0,3,9,2950.0,0,2007,0,47.7368,-122.231,2940,5803
4,2.5,2220,4652,2.0,0,0,3,7,2220.0,0,2001,0,47.4902,-122.154,1840,4500
4,3.5,4080,10666,2.0,0,0,3,9,4080.0,0,2005,0,47.6818,-122.023,3920,8154
5,2.0,1900,5000,1.0,0,2,3,8,1720.0,180,1957,0,47.6735,-122.362,1770,5000
3,2.25,1340,7202,2.0,0,0,4,7,1340.0,0,1989,0,47.3563,-122.039,1470,7395
3,1.0,1310,22652,1.0,0,0,3,7,1310.0,0,1968,0,47.2574,-122.072,1600,103672
4,2.5,2650,6000,2.0,0,0,3,9,2650.0,0,2000,0,47.3768,-122.028,2630,6381
3,2.5,2280,10255,2.0,0,0,4,8,2280.0,0,1985,0,47.4334,-122.161,2310,10094
3,1.75,1420,13187,1.0,0,0,4,7,1420.0,0,1974,0,47.4608,-122.065,1620,13824
4,4.0,2630,59586,1.0,0,0,3,7,1470.0,1160,1963,0,47.4496,-122.209,2230,5715
4,2.25,2840,20242,1.0,0,0,3,8,2240.0,600,1972,0,47.639,-122.216,2840,20372
4,3.25,4350,112750,1.0,0,0,3,9,2200.0,2150,2006,0,47.5435,-121.966,2180,223027
4,2.5,1750,11400,2.0,0,0,4,7,1750.0,0,1975,0,47.3149,-122.386,1890,9024
4,2.0,2130,9579,1.0,0,0,4,7,1250.0,880,1968,0,47.3069,-122.271,1590,9800
3,2.0,2660,16677,1.0,0,0,3,9,2210.0,450,1990,0,47.3689,-122.055,2660,11355
3,1.0,1170,11100,1.0,0,0,4,6,1170.0,0,1968,0,47.4954,-122.164,2080,8481
4,2.5,2420,4500,2.0,0,0,3,7,2420.0,0,2001,0,47.6874,-122.037,2280,4500
3,2.25,1654,8479,2.0,0,0,3,7,1654.0,0,1995,0,47.3627,-122.037,1654,8479
4,2.5,2510,7992,1.0,0,0,3,8,1610.0,900,1978,0,47.3715,-122.285,2030,7992
4,1.0,1670,4600,1.5,0,0,5,8,1670.0,0,1906,0,47.6838,-122.332,1820,4600
3,2.5,1950,13227,2.0,0,0,4,9,1950.0,0,1978,0,47.7217,-122.256,2650,12943
3,2.5,3090,7708,2.0,0,0,3,10,3090.0,0,1999,0,47.6868,-122.108,3140,8592
3,1.75,1590,7560,1.0,0,0,3,7,1130.0,460,1984,0,47.4016,-122.18,1500,7560
4,4.0,3180,7650,2.0,0,0,3,8,2530.0,650,1920,0,47.6887,-122.319,2000,4080
4,3.75,4040,14212,2.0,0,0,3,11,4040.0,0,2002,0,47.5189,-122.147,3940,14212
3,1.75,2720,149410,1.5,0,0,3,9,2720.0,0,1988,0,47.7092,-121.892,2560,149410
3,1.75,2350,20820,1.0,0,0,4,8,1800.0,550,1978,0,47.6095,-122.059,2040,10800
3,1.75,1820,8028,1.0,0,0,3,7,1220.0,600,1980,0,47.7466,-122.355,1940,11100
4,2.25,2810,25990,2.0,0,0,3,8,1860.0,950,1959,0,47.2993,-122.293,2020,16140
3,2.5,2270,4488,2.0,0,0,3,7,2270.0,0,1999,0,47.5329,-121.879,2360,4427
3,1.75,2340,4206,1.0,0,0,5,7,1170.0,1170,1917,0,47.5759,-122.288,1360,4725
2,1.5,950,676,2.0,0,0,3,7,850.0,100,2003,0,47.6005,-122.306,950,1280
3,2.75,2850,14800,1.0,0,0,4,9,1920.0,930,1976,0,47.559,-122.146,3300,10809
4,2.75,2640,4000,2.0,0,0,5,8,1730.0,910,1925,0,47.6727,-122.297,1530,3740
5,2.25,2520,11700,2.0,0,0,3,9,2520.0,0,1977,0,47.6322,-122.053,2530,12000
4,2.5,2650,18903,2.0,0,0,3,11,2650.0,0,1994,0,47.5761,-121.989,3270,18843
3,2.25,2080,2856,1.5,0,0,3,7,1550.0,530,2003,0,47.4198,-122.158,2080,2275
3,3.5,4110,15720,1.0,0,1,3,10,2230.0,1880,2000,0,47.6996,-122.229,2500,15400
4,3.5,4910,9444,1.5,0,0,3,11,3110.0,1800,2007,0,47.6502,-122.066,4560,11063
4,2.5,2341,9594,2.0,0,0,3,9,2341.0,0,1997,0,47.6993,-122.115,2850,9421
4,2.5,2900,23488,2.0,0,0,3,9,2900.0,0,1992,0,47.6726,-122.03,2900,34589
3,2.25,1340,4080,1.5,0,0,3,6,1170.0,170,1907,0,47.5722,-122.291,1670,4080
4,1.75,1730,9520,1.0,0,0,4,7,1730.0,0,1971,0,47.4756,-122.157,1550,11211
4,2.25,3500,13875,1.0,0,4,4,9,1830.0,1670,1938,0,47.5083,-122.388,2960,15000
6,3.0,2470,9267,2.0,0,0,3,8,2470.0,0,1982,0,47.6025,-122.152,2470,9151
3,1.0,1570,9467,1.0,0,0,3,7,1570.0,0,1954,0,47.7683,-122.359,1570,9100
4,2.5,1950,3225,2.0,0,0,3,7,1950.0,0,2002,0,47.5014,-122.226,1980,3225
3,3.25,3800,13995,2.0,0,3,3,9,3800.0,0,1983,0,47.7741,-122.203,2480,8434
2,1.0,900,23000,1.0,0,0,2,7,900.0,0,1953,0,47.3576,-122.156,1460,8265
2,1.0,1100,7323,1.0,0,0,3,7,780.0,320,1982,0,47.2874,-122.37,1410,7227
3,1.5,1660,8738,1.0,0,0,4,7,1080.0,580,1959,0,47.3117,-122.208,1500,8466
4,2.75,3460,11350,1.0,0,4,4,9,1780.0,1680,1974,0,47.568,-122.153,3200,13874
3,2.0,2570,10078,1.5,0,0,3,8,2570.0,0,1965,0,47.6275,-122.12,2660,8013
4,2.5,3320,52707,2.0,0,0,3,10,3320.0,0,1999,0,47.6247,-122.016,3040,54450
4,2.0,2160,6300,1.5,0,1,4,8,2160.0,0,1928,0,47.5662,-122.404,1980,5152
4,3.75,3600,16101,1.0,0,0,3,9,3600.0,0,1951,0,47.6308,-122.287,3650,9506
4,1.0,1610,6000,1.5,0,0,4,7,1510.0,100,1905,0,47.5261,-122.266,1430,6000
3,2.5,1710,7230,2.0,0,0,3,7,1710.0,0,1996,0,47.2778,-122.298,1720,6537
3,1.75,2170,12220,1.0,0,0,5,8,2170.0,0,1965,0,47.6537,-122.195,1980,9000
4,3.75,4030,10800,2.0,0,0,3,10,4030.0,0,2006,0,47.6821,-122.196,2160,7200
3,1.75,1820,34800,1.0,0,0,4,6,1820.0,0,1967,0,47.4616,-121.98,2570,52707
4,2.5,2280,8798,2.0,0,0,4,8,2280.0,0,1987,0,47.7471,-122.247,2180,8632
2,1.0,840,4500,1.0,0,0,3,6,840.0,0,1939,0,47.5441,-122.39,1300,5000
5,2.5,2170,2752,2.0,0,0,3,8,2170.0,0,2014,0,47.5165,-122.346,1800,2752
3,1.5,1140,8500,1.0,0,0,4,7,1140.0,0,1964,0,47.2093,-122.005,1600,8500
3,2.25,1330,1198,2.0,0,0,3,8,1080.0,250,2007,0,47.555,-122.362,1260,1062
4,2.5,2580,9450,1.0,0,0,4,8,1660.0,920,1959,0,47.703,-122.28,2060,9450
3,1.0,1160,4360,1.0,0,0,4,8,1160.0,0,1929,0,47.6718,-122.291,1810,4360
4,1.75,1780,8768,1.0,0,0,4,7,1050.0,730,1951,0,47.7085,-122.283,1590,8100
3,1.0,1480,6550,1.5,0,0,4,6,1480.0,0,1925,0,47.5498,-122.381,1200,6550
4,2.5,3230,21781,2.0,0,0,3,9,3230.0,0,1993,0,47.6318,-122.01,3230,21780
4,2.5,2560,4020,2.0,0,0,3,9,2560.0,0,2006,0,47.3533,-122.027,3010,4916
3,1.75,1830,9425,1.0,0,0,3,8,1590.0,240,1946,0,47.5038,-122.379,1670,8430
3,1.0,1020,8625,1.0,0,0,3,7,1020.0,0,1978,0,47.4465,-121.77,1290,9440
3,2.5,1600,4271,2.0,0,0,3,7,1600.0,0,2003,0,47.386,-122.036,1520,3225
4,4.0,2530,1774,3.0,0,2,3,9,2100.0,430,2013,0,47.6362,-122.369,2160,2400
3,1.5,1760,4880,1.5,0,3,3,8,1290.0,470,1928,0,47.5334,-122.388,1840,4998
3,2.25,1790,11393,1.0,0,0,3,8,1790.0,0,1978,0,47.6297,-122.099,2290,11894
4,1.5,1580,6360,1.5,0,0,3,7,1290.0,290,1945,0,47.6873,-122.286,1690,6360
3,2.5,1920,4803,2.0,0,0,3,7,1920.0,0,2005,0,47.3745,-122.127,2240,5231
3,2.0,1760,6875,1.0,0,0,4,8,1760.0,0,1967,0,47.74,-122.093,1670,13650
3,2.25,2270,23900,1.0,0,0,3,9,1820.0,450,1975,0,47.7506,-122.372,2520,28300
3,2.5,1600,26977,2.0,0,0,3,8,1600.0,0,2005,0,47.7736,-121.901,1790,27743
4,1.5,1240,9600,1.0,0,0,3,7,1240.0,0,1971,0,47.3206,-122.397,1240,9592
3,2.25,1570,9500,1.0,0,0,4,7,1070.0,500,1977,0,47.6843,-122.185,2250,9583
3,3.5,3620,8072,2.0,0,0,3,10,2920.0,700,1999,0,47.5646,-122.127,3680,9624
3,2.0,1640,15258,1.0,0,0,3,8,1640.0,0,1981,0,47.6301,-122.037,1640,16345
4,2.5,2430,6325,2.0,0,0,4,8,2020.0,410,1919,0,47.6413,-122.354,2340,4375
4,1.5,1260,7248,1.5,0,0,5,7,1260.0,0,1955,0,47.433,-122.292,1300,7732
2,1.0,1430,7819,1.0,0,0,3,7,1110.0,320,1944,0,47.7307,-122.302,1380,7473
3,1.0,2430,10720,1.0,0,0,3,7,2430.0,0,1977,0,47.4895,-121.787,1660,11560
4,2.5,2050,4502,2.0,0,0,3,7,2050.0,0,2005,0,47.5002,-122.15,2480,4504
4,2.25,2180,8000,1.0,0,0,4,9,1630.0,550,1975,0,47.317,-122.378,2310,8000
4,2.5,1714,3080,2.0,0,0,3,8,1714.0,0,2009,0,47.429,-122.188,1714,3250
4,2.5,2390,5071,2.0,0,0,3,9,1760.0,630,1988,0,47.6144,-122.283,1940,5071
3,2.5,2495,4400,2.0,0,0,3,8,2495.0,0,2007,0,47.2877,-122.283,2434,4400
3,2.25,1970,3716,2.0,0,0,3,7,1970.0,0,1997,0,47.4907,-122.167,1780,3716
3,1.75,1080,1306,1.0,0,0,3,7,580.0,500,1954,2003,47.6601,-122.4,1440,2225
5,3.0,2450,4591,2.0,0,0,3,7,2450.0,0,1994,0,47.6828,-122.388,1060,5500
6,2.5,2420,11662,1.0,0,2,4,7,1420.0,1000,1965,0,47.4459,-122.278,1630,11662
3,1.5,1460,9879,1.0,0,0,3,7,1460.0,0,1956,0,47.6346,-122.127,1610,10050
3,3.0,3450,16740,1.0,0,4,4,9,1960.0,1490,1949,1993,47.7067,-122.38,3220,12528
4,2.75,2900,17802,1.0,0,2,3,9,1750.0,1150,1981,0,47.7004,-122.229,2900,15720
4,2.5,3440,23954,1.5,1,3,5,10,2260.0,1180,1931,0,47.5636,-122.231,4230,18723
4,2.5,2130,9139,2.0,0,0,3,9,2130.0,0,1988,0,47.5648,-122.01,2150,8178
2,2.0,1090,1357,2.0,0,0,3,7,1090.0,0,1990,0,47.7526,-122.244,1078,1318
3,2.0,1310,7349,1.0,0,0,3,7,870.0,440,1995,0,47.3639,-122.186,1690,6580
4,2.5,2610,5240,2.0,0,0,3,8,2610.0,0,2004,0,47.345,-122.042,2480,5240
3,2.5,1520,9864,1.0,0,0,3,7,1160.0,360,1993,0,47.3186,-122.171,1580,7425
4,2.25,2190,3850,2.0,0,0,3,7,2190.0,0,2006,0,47.4854,-122.16,1900,3850
4,2.0,1630,9010,1.0,0,0,4,7,1050.0,580,1975,0,47.317,-122.196,1670,7820
3,2.0,1500,8775,1.0,0,0,3,6,1390.0,110,1943,0,47.4809,-122.335,1310,8775
2,1.5,1010,2102,2.0,0,0,3,7,1010.0,0,1984,0,47.6374,-122.375,1480,2632
3,1.5,1500,5111,2.0,0,0,5,8,1500.0,0,1984,0,47.6118,-122.284,2380,4519
5,1.75,2590,6720,1.0,0,0,4,7,1750.0,840,1979,0,47.435,-122.192,1820,7521
4,1.0,1070,7467,1.5,0,0,3,7,1070.0,0,1944,0,47.4942,-122.235,1160,7467
3,1.5,1930,11092,1.0,0,0,3,7,1500.0,430,1983,0,47.634,-122.033,1230,10964
4,2.0,2420,31465,1.0,0,0,3,9,2420.0,0,1984,0,47.3131,-122.115,2560,32186
4,2.5,3504,6000,2.0,0,0,3,7,3504.0,0,2006,0,47.3012,-122.285,2790,5231
3,2.5,2100,7851,2.0,0,0,3,8,2100.0,0,1986,0,47.7242,-122.105,2100,8187
2,2.0,1960,4018,1.0,0,0,5,7,980.0,980,1950,0,47.5629,-122.32,1240,4641
4,2.75,2020,2750,1.0,0,0,3,8,1010.0,1010,1917,2014,47.6053,-122.291,1840,4000
4,2.75,2440,7042,1.5,0,2,4,7,1640.0,800,1941,0,47.5731,-122.408,2170,7900
3,2.5,1410,1332,2.0,0,0,3,7,960.0,450,2014,0,47.5683,-122.314,1410,1343
4,1.5,1890,7540,1.0,0,0,4,7,1890.0,0,1967,0,47.7534,-122.318,1890,8515
1,0.75,760,10079,1.0,1,4,5,5,760.0,0,1936,0,47.4683,-122.438,1230,14267
3,3.0,1590,7750,1.0,0,0,3,7,1060.0,530,1997,0,47.3624,-122.045,1680,7500
4,1.5,1390,7200,1.0,0,0,3,7,1140.0,250,1965,0,47.7224,-122.332,1630,7702
3,2.5,1800,4763,2.0,0,0,3,7,1240.0,560,1985,0,47.646,-122.362,1790,4763
4,2.5,3560,46644,2.0,0,0,3,11,3560.0,0,1992,0,47.7268,-122.05,3520,50261
3,2.0,1540,8316,1.0,0,0,5,6,1540.0,0,1954,0,47.323,-122.216,1250,8316
4,3.25,3990,9786,2.0,0,0,3,9,3990.0,0,2004,0,47.6784,-122.026,3920,8200
3,1.0,1580,8240,1.0,0,0,4,7,1040.0,540,1978,0,47.3542,-122.181,1480,9200
2,1.0,1020,8102,1.0,0,0,3,7,1020.0,0,1956,0,47.5135,-122.193,1770,7291
3,1.5,1250,9484,1.0,0,0,4,7,1250.0,0,1969,0,47.3675,-122.147,1320,9600
5,3.5,4390,10140,2.0,0,0,3,9,3350.0,1040,2005,0,47.7174,-122.282,2010,8400
3,1.0,1120,5200,1.0,0,0,5,7,1120.0,0,1976,0,47.3638,-122.088,1690,5200
4,2.5,2150,7944,2.0,0,0,3,8,2150.0,0,1990,0,47.259,-122.215,2170,8319
4,2.25,2130,8640,1.0,0,0,3,7,1430.0,700,1969,0,47.7087,-122.198,2120,8826
4,1.75,2340,5940,1.0,0,0,3,8,1290.0,1050,1953,0,47.6789,-122.281,1930,5940
2,1.5,1160,1438,2.0,0,0,3,7,1160.0,0,2001,0,47.5917,-122.295,1220,1740
3,1.75,1510,4800,1.0,0,2,3,7,860.0,650,1925,2011,47.5667,-122.372,1510,4800
5,1.5,2180,4268,1.5,0,0,4,7,1340.0,840,1924,0,47.6848,-122.389,1530,3880
2,1.5,988,1080,3.0,0,0,3,7,988.0,0,2007,0,47.7123,-122.301,1128,1080
3,2.5,2530,9932,2.0,0,0,3,8,2530.0,0,1995,0,47.6853,-122.16,2140,7950
4,5.0,4550,18641,1.0,1,4,3,10,2600.0,1950,2002,0,47.6053,-122.077,4550,19508
3,3.5,4410,10756,2.0,1,4,3,11,3430.0,980,2014,0,47.5283,-122.205,3550,5634
4,2.5,2940,12600,1.0,0,0,4,8,1850.0,1090,1974,0,47.6294,-122.062,2030,11770
4,2.25,3530,5500,2.0,0,0,3,8,2860.0,670,1940,0,47.6618,-122.273,2840,5500
2,2.75,1370,1140,2.0,0,0,3,8,1080.0,290,2009,0,47.7053,-122.342,1370,1090
3,2.0,1820,4480,1.0,0,0,5,7,1120.0,700,1923,0,47.6717,-122.295,1920,4480
4,2.5,2060,6958,1.0,0,0,3,7,1220.0,840,1974,0,47.7251,-122.168,1760,7350
3,1.0,1160,7560,1.0,0,0,4,6,1160.0,0,1958,0,47.45,-122.179,1160,7560
4,2.5,2900,10500,1.0,0,3,5,8,1450.0,1450,1963,0,47.5838,-122.246,2900,9201
3,1.75,1650,1180,3.0,0,0,3,8,1650.0,0,2014,0,47.6636,-122.319,1720,1960
3,1.0,1440,2618,1.5,0,0,4,7,1440.0,0,1906,0,47.6582,-122.336,1850,3990
3,1.0,1010,7200,1.0,0,0,3,7,1010.0,0,1968,0,47.7225,-122.179,1120,7200
3,2.0,1410,10015,1.0,0,3,3,6,1410.0,0,1993,0,47.4948,-121.776,1570,10485
3,2.25,1810,9845,1.0,0,0,4,8,1810.0,0,1959,1991,47.5505,-122.221,1900,10083
3,2.25,1410,7290,1.0,0,0,3,7,940.0,470,1980,0,47.5396,-122.274,1550,7375
4,2.5,2410,7517,2.0,0,0,3,8,2410.0,0,1983,0,47.4388,-122.142,2420,8095
2,1.0,840,11600,1.0,0,0,3,6,840.0,0,1952,0,47.492,-122.302,1610,9120
3,1.0,1020,11652,1.0,0,0,4,6,1020.0,0,1971,0,47.4459,-122.278,1690,11652
2,1.0,790,5985,1.0,0,0,3,6,790.0,0,1944,0,47.4941,-122.24,1030,5985
4,1.75,1850,7500,1.0,0,0,3,7,1850.0,0,1954,0,47.4217,-122.333,1460,7500
4,2.75,2250,7345,1.0,0,0,4,8,1320.0,930,1984,0,47.2895,-122.37,1800,6950
3,1.75,1610,11950,1.0,0,2,3,7,1210.0,400,1984,0,47.6705,-122.138,1610,9363
3,1.0,1320,3954,1.5,0,0,3,6,1320.0,0,1912,2014,47.202,-121.994,1270,5184
4,2.5,2990,6145,2.0,0,0,3,8,2990.0,0,2003,0,47.2612,-122.294,2590,6512
3,1.0,1510,9100,1.0,0,0,3,7,1510.0,0,1966,0,47.3331,-122.319,1180,7220
4,1.0,1150,8184,1.5,0,0,3,6,1150.0,0,1947,0,47.7431,-122.319,990,8184
2,1.0,1100,4750,1.0,0,0,3,7,1100.0,0,1946,0,47.5772,-122.381,1830,4750
6,3.25,4920,20590,1.0,0,3,4,9,2730.0,2190,1960,0,47.5468,-122.267,3700,14994
3,1.0,1390,12145,1.0,0,0,4,7,1390.0,0,1964,0,47.4225,-122.15,1030,10800
2,2.0,1340,4122,1.0,0,0,3,8,1340.0,0,2007,0,47.7182,-122.022,1350,4273
5,3.0,2670,11761,1.0,0,0,3,7,1370.0,1300,1981,0,47.6895,-122.129,2580,10703
4,2.5,2320,6270,2.0,0,0,3,8,2320.0,0,2004,0,47.3501,-122.14,2150,6270
3,2.75,3390,7000,1.0,0,3,4,8,1740.0,1650,1979,0,47.5701,-122.408,1770,6500
4,2.5,2200,6400,2.0,0,0,3,8,2200.0,0,2010,0,47.4856,-122.156,2600,5870
4,2.5,1850,5880,2.0,0,0,3,8,1850.0,0,1998,0,47.3322,-122.173,2370,6500
4,2.25,2080,7526,1.0,0,0,4,7,1280.0,800,1985,0,47.3762,-122.183,1200,7500
3,2.0,1550,6039,1.0,0,0,5,7,830.0,720,1942,0,47.5436,-122.378,1330,6042
3,2.5,2250,19270,2.0,0,0,3,8,2250.0,0,1999,0,47.6569,-122.088,2940,19541
3,1.5,1420,22100,1.0,0,0,5,7,1420.0,0,1957,0,47.4193,-122.149,1540,21780
3,2.0,2360,12744,2.0,0,0,5,7,2360.0,0,1964,0,47.483,-122.164,1650,8625
3,2.5,2180,4226,2.0,0,0,3,8,2180.0,0,2004,0,47.7733,-122.226,2540,4607
3,1.0,1000,4000,1.5,0,0,4,6,1000.0,0,1915,0,47.5523,-122.286,1040,4240
2,1.0,790,5120,1.0,0,0,3,6,790.0,0,1950,0,47.557,-122.395,1250,5120
3,2.25,1640,6044,2.0,0,0,3,7,1640.0,0,1996,0,47.2844,-122.205,1600,7418
4,2.5,1930,8660,1.0,0,0,3,7,1120.0,810,1981,0,47.3261,-122.26,1830,9591
4,2.5,2610,5866,2.0,0,0,3,8,2610.0,0,2005,0,47.3441,-122.04,2480,5188
4,2.5,2580,15031,2.0,0,0,3,9,2580.0,0,1999,0,47.6895,-122.094,3030,10361
4,3.75,4150,17424,1.0,0,0,3,9,3130.0,1020,1963,2000,47.639,-122.236,3930,21420
3,4.25,2820,7200,2.0,0,0,4,10,2460.0,360,1930,0,47.6298,-122.29,3300,7522
1,1.0,700,5621,1.0,0,0,4,6,700.0,0,1945,0,47.734,-122.353,1020,5621
3,1.0,1280,9775,1.0,0,0,3,6,1280.0,0,1964,0,47.3262,-122.334,1230,8750
3,2.75,1820,7517,1.0,0,0,3,9,1820.0,0,1997,0,47.5705,-122.406,2540,8035
5,2.75,2570,7260,2.0,0,0,3,8,2570.0,0,1996,0,47.2622,-122.212,2200,7421
4,1.0,1870,4992,1.5,0,0,4,7,1670.0,200,1940,0,47.6437,-122.396,2160,5239
3,1.0,1010,8800,1.0,0,0,4,7,1010.0,0,1968,0,47.2761,-122.208,1550,7700
4,1.75,1350,9293,1.0,0,0,4,7,1350.0,0,1954,0,47.6335,-122.196,1890,9293
3,2.0,1660,10000,1.0,0,0,4,7,1010.0,650,1961,0,47.5852,-122.174,2020,9720
2,1.0,1120,4800,1.0,0,0,3,7,770.0,350,1926,0,47.5669,-122.372,1510,4800
2,2.5,1233,1244,2.0,0,0,3,7,963.0,270,2007,0,47.5533,-122.381,1230,1300
3,2.5,3610,26359,1.0,0,0,3,8,1950.0,1660,1998,0,47.6306,-121.968,2620,26427
2,1.0,1120,2000,1.5,0,0,3,7,1120.0,0,1910,0,47.6454,-122.354,1500,4000
3,2.5,2280,18241,1.0,0,0,3,9,960.0,1320,1995,0,47.7453,-122.213,3100,12465
4,2.5,2150,39449,1.0,0,0,3,7,1420.0,730,1978,0,47.5531,-121.892,2010,35717
3,2.5,2420,9592,2.0,0,0,3,8,1780.0,640,1993,0,47.5093,-122.153,2420,9145
